Code,1.1,1.1.1,1.1.1.1,1.1.1.2,1.1.1.2.1,1.1.1.2.2,1.1.1.2.3,1.1.1.3,1.1.1.4,1.1.1.4.1,1.1.1.4.2,1.1.1.4.3,1.1.1.5,1.1.1.5.1,1.1.1.5.2,1.1.1.6,1.1.1.6.1,1.1.1.6.2,1.1.1.7,1.1.1.8,1.1.2,1.1.2.1,1.1.2.1.1,1.1.2.1.2,1.1.2.1.3,1.1.2.1.4,1.1.2.1.5,1.1.2.1.6,1.1.2.2,1.1.2.2.1,1.1.2.2.1.1,1.1.2.2.1.1.1,1.1.2.2.1.1.2,1.1.2.2.1.1.3,1.1.2.2.1.1.3.1,1.1.2.2.1.1.3.2,1.1.2.2.1.1.3.3,1.1.2.2.1.1.3.4,1.1.2.2.1.2,1.1.2.2.2,1.1.2.2.3,1.1.2.2.4,1.1.2.2.5,1.1.2.2.6,1.1.2.2.7,1.1.2.3,1.1.2.4,1.1.2.5,1.1.2.6,1.1.2.7,1.1.2.8,1.2,1.2.1,1.2.1.1,1.2.1.2,1.2.1.3,1.2.1.4,1.2.1.5,1.2.1.6,1.2.1.7,1.2.2,1.2.2.1,1.2.2.2,1.2.2.3,1.2.2.4,2.1,2.1.1,2.1.1.1,2.1.1.2,2.1.1.3,2.1.1.4,2.1.1.5,2.1.1.6,2.1.1.7,2.1.2,2.1.2.1,2.1.2.2,2.1.2.3,2.1.2.4,2.1.2.5,2.1.2.6,2.2,2.2.1,2.2.1.1,2.2.1.2,2.2.1.3,2.2.1.4,2.2.1.5,2.2.1.6,2.2.1.7,2.2.2,2.2.2.1,2.2.2.2,2.2.2.3,2.2.2.4,2.2.2.5,2.2.2.6,2.2.3,2.2.3.1,2.2.3.2,2.2.3.3,2.2.3.4,3.1,3.1.1,3.1.2,3.1.3,3.1.4,3.1.5,3.1.6,3.2,3.2.1,3.2.2,3.2.2.1,3.2.2.2,3.2.2.3,3.2.2.4,3.2.3,3.2.4,3.2.5,3.3,3.3.1,3.3.2,3.3.3,3.3.4,3.3.5,3.3.5.1,3.3.5.2,3.3.5.3,3.3.5.4,3.3.6,3.3.6.1,3.3.6.2,3.3.6.3,3.3.6.4,3.3.6.5,3.3.6.6
000199_000009_003171739,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,0,8,10,9,0,10,0,0,0,9,7,0,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,7,0,0,8,7,6,0,7,0,0,10,0,0,0,0,5,6,0,0,0,7,0,8,5,0,7,0,0,0,0,0,0,0,10,0,7
000199_000009_003456269,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,8,7,0,9,0,0,0,10,7,6,5,8,0,0,0,10,7,0,0,0,0,0,0,7,9,0,5,0,0,0,8,7,8,0,7,6,8,7,9,0,0,8,0,6,7,7,10,0,9,0,0,9,8,8,7,0,0,9,0,0,0,7,0,0,0,6,0
000199_000009_003166425,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,10,8,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,6,0,0,9,0,7,0,0,8,0,10,0,0,0,0,0,10,0,0,0,8,0,0,0,0,7,0,0,0,0,8,0,0,0,9,0
000199_000009_003170852,0,0,0,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,6,0,0,9,7,0,0,0,0,0,0,10,0,4,0,0,0,7,7,8,9,8,7,10,0,0,7,8,7,0,8,0,0,0,0,0,5,0,0,7,0,0,0,9,0,0,0,0,6,0,5,0,0,7,5,3,2,4,6,0,10,0,6,4,0,5,9,7,9,0,5,4,5,0,0,7,4,4,0,0,0,0,0,9,8,0
000199_000009_003445057,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,10,9,7,0,9,0,0,0,8,7,7,0,7,0,0,0,0,7,0,0,0,0,0,0,0,10,0,0,0,0,0,7,7,0,0,9,0,5,0,5,6,0,10,0,0,0,0,5,10,5,0,0,8,0,0,5,0,10,0,0,0,0,9,0,0,0,8,0
000200_000018_RU_NLR_bibl_1343129,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,0,10,0,10,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,9,0,0,10,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,9,0
000199_000009_003450965,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,8,10,9,0,10,0,0,10,0,0,0,9,0,0,0,8,7,0,0,0,0,0,0,0,10,0,0,0,0,0,7,7,0,0,9,9,0,7,8,8,0,10,0,0,0,7,10,10,8,0,0,8,0,0,7,0,9,0,0,0,0,10,0,0,0,9,0
000199_000009_003451856,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,8,8,9,0,8,7,0,0,0,7,10,7,6,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,5,0,6,4,7,9,6,6,0,6,9,7,0,9,8,7,7,7,0,10,9,7,10,0,7,10,5,0,0,0,0,0,0,0,0
000200_000018_RU_NLR_bibl_1328484,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,10,7,9,10,0,0,0,0,10,7,7,0,0,0,0,5,9,0,5,0,0,0,0,10,0,0,6,0,0,0,0,0,0,7,5,6,7,8,7,0,6,0,5,0,0,9,0,9,6,0,5,10,0,6,0,0,9,5,0,0,9,0,0,0,0,0
000199_000009_003448740,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,0,9,7,8,10,8,10,10,0,0,0,8,10,7,8,0,0,0,0,0,8,6,0,0,0,0,0,10,0,0,0,0,0,7,7,0,0,9,5,6,8,7,7,0,9,0,6,0,0,8,0,9,6,0,5,9,0,6,0,0,7,0,0,0,9,0,0,0,0,0
000199_000009_003452049,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,10,6,7,0,10,7,0,0,7,9,7,6,7,0,0,0,9,6,0,0,0,0,0,0,0,8,0,0,0,0,0,6,6,0,0,8,7,7,6,7,7,0,10,0,5,5,5,9,10,8,5,0,9,5,5,9,0,6,6,6,0,0,10,0,0,0,9,0
000199_000009_003453141,0,0,0,10,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,9,9,0,9,0,0,0,7,8,7,0,0,0,0,8,0,0,0,10,0,0,5,0,0,0,0,0,0,0,7,7,0,0,8,0,6,10,8,0,0,9,0,0,0,0,7,0,8,0,0,7,8,0,6,0,0,7,0,0,0,0,0,7,0,0,0
000199_000009_003447116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,8,8,0,9,0,8,10,0,0,0,7,10,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,6,0,7,0,8,0,7,0,0,0,9,0,8,0,0,10,0,0,0,7,10,0,0,0,0,0,0,0,8,0
000199_000009_003458034,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,6,0,0,0,0,0,10,0,0,8,0,0,0,0,9,7,9,8,0,7,0,0,0,0,7,6,0,8,0,0,0,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,9,9,6,0,7,0,0,9,0,0,0,0,7,0,0,0,0,5,0,0,5,0,6,0,0,0,0,0,0,0,10,5,0
000199_000009_003171207,0,0,0,0,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,3,3,2,9,10,6,0,4,0,5,7,0,0,0,7,8,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,3,0,0,0,6,5,7,9,0,0,0,0,8,0,0,5,0,0,10,0,0,0,0,0,0,5,0,4,0,0,7,6,3,4,6,7,0,7,0,2,2,0,0,5,6,4,0,5,8,0,0,0,4,0,6,5,0,6,0,0,0,4,0
000199_000009_003455745,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,7,0,10,0,10,0,0,0,0,0,0,0,0,0,9,9,10,7,8,7,7,0,0,8,8,7,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,10,0,7,7,7,0,9,0,7,0,7,7,10,7,0,0,9,7,0,6,0,10,0,0,0,0,0,0,0,0,8,0
000199_000009_003450095,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,7,0,0,3,0,10,0,9,0,0,0,0,0,0,0,0,0,8,9,7,6,0,10,5,0,0,0,0,10,10,0,0,0,0,0,6,0,5,0,0,0,7,0,0,0,0,0,0,0,7,8,0,0,8,7,6,0,6,8,0,8,8,0,0,0,7,9,7,6,0,9,10,0,8,9,10,7,0,6,8,0,0,0,0,9,0
000200_000018_RU_NLR_bibl_1372085,0,0,0,10,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,10,0,0,0,7,0,0,0,0,0,0,0,0,0,9,8,8,9,10,6,8,0,0,5,8,6,0,7,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,5,0,6,0,0,9,9,7,6,8,7,0,9,0,0,0,0,7,8,8,7,0,7,0,0,6,0,6,7,0,0,0,9,0,0,0,6,0
000199_000009_003455738,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,10,0,0,0,7,0,0,0,0,0,0,0,0,0,9,8,7,8,9,0,7,0,0,7,8,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,0,8,9,8,7,7,0,0,9,0,0,0,0,8,0,7,4,0,0,0,0,6,0,5,4,0,0,0,7,0,0,0,0,0
000199_000009_003456259,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,10,0,0,0,9,7,0,0,8,3,3,0,5,0,0,0,0,6,0,0,0,0,9,8,8,10,9,5,6,0,3,5,7,9,4,4,0,0,2,0,5,0,4,10,0,0,3,5,0,0,0,0,0,4,5,7,3,0,9,4,6,10,5,0,0,10,0,5,10,4,7,5,5,5,0,8,7,5,8,0,4,8,0,0,0,0,0,0,0,5,0
000199_000009_003171752,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,7,10,0,8,7,0,0,0,7,10,6,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,8,9,10,0,0,0,6,0,0,0,0,0,0,9,7,6,7,0,8,7,0,0,7,6,10,0,0,9,8,0,0,0,0,0,0,0,0
000199_000009_003453125,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,7,10,9,9,8,6,0,0,8,7,7,0,8,0,0,0,0,0,6,0,0,0,0,0,7,10,0,0,0,0,0,0,7,0,0,8,9,7,5,7,0,0,10,0,6,6,0,10,10,8,0,0,6,0,0,6,0,7,0,0,0,0,9,0,0,0,7,0
000199_000009_003166390,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,9,7,0,0,10,0,3,0,0,0,0,0,0,4,3,0,0,0,9,9,8,8,4,10,7,0,0,6,9,9,6,7,0,0,0,9,10,0,4,0,0,0,6,2,0,0,0,0,0,0,0,8,0,0,7,6,7,7,8,8,0,9,0,10,8,6,7,3,9,10,0,7,8,2,9,0,7,8,8,4,0,0,0,0,0,4,0
000200_000018_RU_NLR_bibl_1360643,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,6,0,0,0,0,0,10,0,0,0,10,0,0,7,7,0,0,0,0,0,9,0,0,0,9,8,9,7,0,8,7,0,0,0,0,9,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,7,0,7,8,6,6,7,7,0,7,8,7,7,6,7,6,0,9,0,7,9,6,6,0,7,7,6,0,0,0,5,0,5,5,0
000199_000009_003453124,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,10,7,0,0,9,0,0,4,5,0,0,0,3,0,9,0,0,0,9,7,9,7,0,7,6,0,0,5,7,10,6,7,0,0,0,3,5,0,0,4,0,0,4,0,0,0,0,0,0,4,5,9,6,0,4,5,6,6,6,5,0,7,0,7,6,6,7,5,8,9,0,6,8,5,5,0,7,7,6,0,0,3,5,0,5,5,0
000200_000018_RU_NLR_bibl_1346891,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,10,0,0,0,7,0,3,0,4,0,0,0,0,0,0,0,0,0,10,7,8,7,0,6,6,0,0,0,7,10,7,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,10,9,7,5,8,6,0,0,7,6,5,0,6,0,7,6,0,6,9,7,5,0,6,10,4,3,0,0,0,0,5,0,0
000199_000009_003170767,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,10,9,9,0,0,0,0,9,9,0,0,0,0,0,0,5,0,0,7,0,0,0,6,0,0,0,0,0,0,0,8,0,0,0,6,0,9,6,0,0,10,0,0,0,5,0,10,0,0,0,9,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0
000199_000009_003448736,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,7,9,0,0,3,0,4,0,6,0,0,0,0,0,0,0,0,0,10,7,6,7,0,0,0,0,0,0,8,10,5,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,8,9,6,5,7,7,0,0,0,8,6,5,5,0,6,7,0,0,7,5,5,0,0,8,0,0,0,0,0,0,0,0,0
000200_000018_RU_NLR_bibl_1371779,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,10,9,9,0,0,0,0,7,7,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,9,7,5,0,6,7,0,9,0,0,0,0,0,10,6,0,0,10,7,0,5,0,0,5,7,0,0,0,0,0,0,9,0
000199_000009_003456138,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,10,9,10,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,7,0,8,0,0,0,0,0,9,0,0,0,10,7,0,0,0,7,0,6,0,0,0,0,0,0,9,0
000200_000018_RU_NLR_bibl_1337627,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,9,0,0,0,0,10,8,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,9,9,7,8,0,8,0,0,0,9,7,10,7,7,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,8,0,7,0,7,8,0,8,9,0,0,0,0,10,7,7,0,10,10,0,10,0,0,10,10,0,0,0,0,0,0,7,0
000199_000009_003450066,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,7,0,0,0,0,0,8,7,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,5,0,8,0,5,0,6,0,0,5,9,0,0,0,10,9,0,9,0,0,9,10,0,0,0,0,0,0,7,0
000200_000018_RU_NLR_bibl_1323532,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,10,0,0,9,0,0,0,0,0,0,0,0,7,6,8,10,0,9,0,0,0,0,9,8,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,6,8,0,0,0,0,6,0,0,7,0,8,10,9,10,7,8,9,8,10,0,7,9,9,0,0,9,7,8,0,0,0,0,0,9,9,0
000199_000009_003446292,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,8,9,8,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,7,0,8,10,7,9,0,7,10,8,10,0,6,8,8,0,0,8,0,8,0,0,0,0,0,9,10,0
000199_000009_003172566,0,0,0,0,0,0,0,0,10,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,8,10,9,10,7,8,0,0,0,7,9,8,0,0,0,0,0,0,0,0,0,8,0,0,0,10,7,0,0,0,0,0,8,7,0,0,9,0,0,8,0,0,0,10,0,9,0,0,0,8,0,0,0,8,0,0,9,0,0,7,0,0,0,0,0,0,0,8,0
000199_000009_003167069,0,0,0,3,0,0,0,0,10,8,8,7,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,10,8,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,10,9,9,9,7,8,7,0,3,10,7,8,8,6,0,0,0,7,6,6,5,0,0,0,7,0,5,0,0,0,0,4,6,7,3,0,10,9,7,6,8,10,0,10,9,8,7,6,8,10,9,8,0,10,10,7,9,9,8,10,8,3,8,6,3,10,0,9,0
000200_000018_RU_NLR_bibl_1311356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,9,9,7,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,5,0,0,0,9,0,0,8,6,0,0,7,0,0,0,0,6,0,0,0,0,8,9,0,6,0,6,6,7,6,0,6,0,0,0,7,0
000199_000009_003171204,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,10,10,0,0,0,0,0,8,9,10,0,0,0,0,9,0,0,0,10,0,0,0,8,9,0,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,7,0,0,0,0,6,0,7,0,0,9,10,0,6,0,0,0,0,6,0,0,0,0,0,0,0
000200_000018_RU_NLR_bibl_1332549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,10,9,8,0,9,9,0,0,9,0,9,10,8,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,8,7,0,0,8,7,5,0,6,7,0,8,0,10,0,0,7,10,8,7,0,9,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0
000199_000009_003449105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,7,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,6,0,0,7,4,6,6,5,0,0,9,0,10,6,5,7,9,0,0,0,8,10,0,7,0,7,6,0,0,0,4,0,0,0,5,0
000200_000018_RU_NLR_bibl_1236524,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,7,9,7,8,8,10,6,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,9,0,6,7,0,0,0,9,7,0,0,0,0,10,6,0,0,9,0,0,5,0,7,0,0,0,0,8,0,0,0,8,0
000199_000009_003165491,0,0,0,0,0,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,10,0,0,0,10,5,0,10,0,0,10,0,5,0,0,0,0,0,0,0,0,0,8,9,8,5,0,10,5,0,3,10,7,5,6,4,0,0,2,3,4,2,2,4,0,10,3,8,10,0,0,0,0,5,6,6,5,0,9,7,4,4,5,6,0,9,7,3,3,4,5,10,6,3,0,9,9,3,4,0,9,5,5,0,0,7,0,0,0,9,0
000200_000018_RU_NLR_bibl_1349239,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,8,9,8,10,7,9,0,0,0,8,8,9,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,8,7,8,0,8,0,8,0,0,8,10,8,0,0,9,8,7,9,0,10,8,0,0,0,0,0,0,0,8,0
000199_000009_003458035,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,9,9,9,10,0,9,0,0,0,8,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,7,8,7,7,0,7,0,7,0,0,8,9,8,0,0,8,8,7,8,0,10,0,0,0,0,0,0,0,7,7,0
000199_000009_003170608,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,9,8,9,10,0,10,8,0,0,8,8,9,10,8,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,6,0,6,7,0,9,0,10,10,0,7,9,0,8,0,8,10,0,9,0,10,6,0,0,0,0,0,0,0,8,0
